sample,BTLA,VSIR,CD200,CD200R1,CD27,CD274,CD276,CD28,CD40,CD80,CD86,CEACAM1,CTLA4,HAVCR2,IDO1,IL2RB,LAG3,PDCD1,PDCD1LG2,PVR,NECTIN2,TIGIT,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9
SRR8281218,0.0370196110995315,97.0226035435218,42.84616547535339,0.260856302865631,1.9068608825414601,1.430770293351233,23.907456520389047,0.738730314962293,9.673196005556472,0.0660437421921951,8.891422650701347,2.9431252338625282,0.0,18.69167727671394,0.35392835698263403,0.90252268597013,1.109947929567544,0.19868765686234158,1.78524243299201,14.683716803771723,25.68176709524681,0.220208699356124,27.69341756513292,1.16892647126518,3.0181132038662,0.29810511709931603,1.205167329541005,3.5994070540219303
SRR8281219,0.1481046769351963,22.87253120403571,7.557037517879028,2.0926777526296982,3.523442625433209,7.215610548524342,131.99425693679163,4.40616496791014,6.85495262317265,0.44452864830413397,7.64978845223067,0.4638618389024312,0.12486779593905302,20.22877486754215,2.341103929713391,2.0479078395378707,1.952086790363711,1.783993735695578,4.4272747468127,28.58740400174999,71.52665667838049,0.9632520650079419,46.157858015292604,1.002663664632627,2.218860530512651,0.8907784098113921,4.146111428350991,1.46869391674866
SRR8281220,0.15615664902704002,109.01579720559111,16.10311763227611,0.507683948979423,1.0298669166139391,5.706705078339172,65.35522835824177,0.40224639563543,13.145592048355882,0.582300452628131,15.06994742314439,2.1597438518888437,0.20484428664387397,36.877365431523216,1.020218449112414,0.8711900861280863,3.2378195650889148,0.5739512731945849,3.51387980584352,10.295228748209109,53.2360072338408,0.35999222079435644,51.80946732855405,1.097590026362861,4.077670361263871,0.3719135715731591,1.246014512506811,4.99089053481418
SRR8281221,0.0585303644686856,91.50322623412401,14.263634267013565,0.718541573921078,4.28546622233974,8.81193577679804,79.45248383248631,1.6395465716605229,7.401066221737826,0.9332205130008571,19.102293850309124,3.408468322136577,0.0,36.17960765060051,1.266217055933091,2.062907637174488,2.8296455500860063,1.554671472423566,6.348195745490309,24.46723912613632,58.116507250492866,2.410586686024085,52.55262645313039,0.7472627434302861,1.615985563348272,0.530377649784166,3.0197135465049687,1.1477827093058
SRR8281222,0.0386109663396423,81.19784352241457,22.129741937980977,0.6267428414592472,2.398494424238682,1.237140551064269,49.828845188428986,0.4356197988894875,7.46997810721398,0.306971195978265,15.070934921158479,1.6012943309596221,0.851183372933302,26.237510283115753,0.27420133806854097,1.228578811902363,3.0610634195805924,0.241516408079522,1.63148932494503,9.55820758198571,33.663355118435156,1.0158971449980894,15.517356843860247,1.7497782912068622,2.064471648195016,0.3551958982696529,0.6766845278044267,2.2359944343738802
SRR8281223,0.6473551395489241,16.186900854823648,4.356135004991644,0.4311790200912461,0.929124262760313,3.69225207196216,83.0415190751199,0.468173002224433,8.458603724323995,1.7811393167071858,11.35125755210953,0.4433129825108234,0.0,14.033502618302203,0.6497794224714263,2.996672230248673,5.352185184711635,1.778437002676334,3.6985102528319196,10.930981766808472,35.72938041571778,1.9510465724073613,45.6319823164721,7.504409982977191,2.874096980969059,0.4129267336528287,1.765380173306628,1.35415416138985
SRR8281224,0.12274006189585,56.4971523385725,21.6785730728944,0.4193540175125225,2.9371275927685163,0.8913587973448162,20.346018696736746,0.271359300656255,4.400003654821585,0.14860057491005302,5.806288136222558,1.4039823853110434,0.6208042586634289,9.01827295047404,0.337328612472531,0.5794345660488083,1.097803465925755,0.561016529729814,0.922585975039842,8.094440899440174,13.979432623594683,0.3832045877280717,22.581230108003048,0.472717924131916,2.5162513341602377,0.484328253979761,0.6957554507189813,0.980266991301516
SRR8281225,0.0212499124035018,51.28478497480131,20.942982076779018,0.24780124164349102,1.7607425858192123,1.970419109958796,41.54854676797682,0.9355119162733333,6.987221764376988,0.22748844715122718,10.539988783641407,0.5701353395192109,0.9996843771820769,16.990187260439715,0.335937586187742,1.14812508941096,1.7148341961769888,1.073121488735024,2.0616883930241103,9.058214306557552,27.26832736106401,0.8271344619435701,17.172106077000738,0.7041111691154599,4.473459241365166,0.4365901105666529,0.8199158540302192,1.29679790066688
SRR8281226,0.0,62.450176843694756,6.899070789255997,1.17844999382388,1.251826520399473,3.375547820873912,65.0130755917721,0.4699301513118964,11.511687153555094,0.42619659590762304,29.58994446158101,1.6065077217520738,0.0,53.59106810289848,0.409413790375116,0.5560850634197982,1.04465109174435,0.0927186807707254,5.34039083194378,9.170092519169462,34.648460332017855,0.157697989318347,33.16748310118913,1.6641357846465652,3.5707990090715596,0.326961665636333,2.541237789085274,0.6898927500872759
SRR8281227,0.21660000582093203,107.7982795183913,19.49603167832894,0.5609106397910849,3.8964703860178203,1.573312655461809,39.936169816241474,0.659750847794763,13.837775458001166,0.14168272058659198,22.798455337950138,0.7508534585073608,0.0,33.82526528103522,2.01358704061441,2.559768297335998,1.16740239436334,2.5822055883681063,3.9177143305347903,6.860295453050041,38.54542053948912,1.4028027384237651,60.118463385754644,1.5854645276106227,1.0937753922805769,0.5471189560548351,1.0498965642397562,4.78252549720775
SRR8281228,0.4402721840590015,102.62002381326687,4.403412674020428,1.2267020767251828,1.8979860684160124,7.1500692312718686,69.34574308405027,2.7184002559101828,11.628036766669366,0.5040393972599938,33.261751382347605,2.9015811475504765,0.502484335029425,40.12648792788508,0.720532528563181,2.290084323556445,3.206031183558689,1.788143188534672,7.55361183535298,19.89531623064885,62.24684422196229,0.394621402956058,53.992778676667214,1.6978284327627677,2.476669371336321,0.43399200715728203,1.9714318907651103,5.4163967996996
SRR8281229,0.23077002897087912,54.624373588533906,14.705217084134738,0.0800003790242786,1.507104123472521,1.462765686375894,12.02509614958183,0.0766879003272657,4.441573274183636,0.287866174492905,8.834382935451565,0.9110688776682566,0.0,14.042621660656739,0.279968374614341,0.6193838760854873,0.4437673526466862,0.3432570093255086,0.8254031895969921,3.2403274914789932,8.49525619482818,0.5540235019023849,8.107101052954501,0.31957600408105896,0.7552671850744379,0.292399543559122,0.46744802492142296,1.5259275023853
SRR8281230,0.0218521031891601,50.70304056950434,7.799119551781269,0.2460452280466608,3.0841897321334923,3.321131437273399,59.95935162398009,0.022060759437307998,3.8964907406357945,0.30096024727021603,10.857915549781218,3.769099253809876,0.0,14.763174582117445,0.162421168196345,0.41648390910363536,1.005110507911692,3.8488829944874583,7.898522105908491,19.424544594079748,35.11784086797107,0.6690714794774948,69.64203212586652,4.802308677237497,2.0600094133553704,0.5885081218156639,2.242290000201876,0.27566205476883193
SRR8281231,0.2908229999011031,32.83561986208727,8.929482440163532,0.289249318928411,1.82582861991715,3.9785476494441787,207.4598138851853,0.9305537907730842,7.090162703413316,0.49763579094272015,7.843656307552413,0.46510978320371954,0.315613159650768,18.739890331742266,0.32824539681267784,0.934572158128574,2.4117120384873,1.141678844888244,3.2388535518464603,29.505958068938995,78.9678008116746,0.3235218349694793,39.01742789161275,7.724421897817713,7.64374968763172,0.702312245028346,1.7990254423471548,1.1695346415056203
SRR8281232,1.638216276057453,104.27786079782888,28.820879881102666,2.186055613996471,2.735275146139915,1.789722849452488,42.253860002800565,1.648655399995949,11.966330799415301,1.0336322700812648,32.819871000528465,1.976671774096105,0.0,48.62083895204251,1.7644532216140059,2.460930367738745,1.4663939558900732,3.099508013180066,5.60128142895374,10.535949102320146,44.32946447572793,1.6168508345658221,52.858742099454616,1.537168634022254,1.7748836822899952,0.339743137966779,3.216496187427032,6.95800747289056
SRR8281233,0.299822667354268,110.47345797043751,17.849676707079276,0.8848639797625759,3.47450616553567,1.9813676201130042,38.2188499226055,1.4180974921138962,16.862118878097423,0.2683909444649772,26.430468989802428,1.897624921711601,0.0,61.71057819824618,0.675916382861161,1.7030462065646599,1.234769444855556,2.4331002171509497,8.15756225090899,8.647222783751436,42.64982362359293,0.8961996458210424,85.79082654401492,2.289067517849759,3.5726082280997384,0.5153474387251189,2.057602762467233,2.9277817524504703
SRR8281234,0.721733189182721,119.0407509510641,18.103075645479223,2.011058739451654,5.664622086808573,2.8853841602040102,45.14122143533268,1.13745186116842,17.382762156933218,1.969635836536756,28.00804478393892,1.2437971470184166,0.610702052582123,65.06092814668169,2.439813649128212,3.0082736871157096,2.50751258521017,3.425922200328022,4.843966112591191,12.62804258903645,40.45306226542716,1.8381600727209302,63.13295888209822,1.46362628626151,3.1546072116104913,0.390790981330585,3.465494972607795,3.16557181179274
SRR8281235,0.0590330610654038,40.70476427877607,36.18718461920153,0.2747661071728513,1.70230632263078,2.087189819042888,83.70689875907358,0.2214617025376392,8.859521736319453,0.259007393039092,12.774596298355378,1.161247996733684,0.0,30.619576886821385,0.0,2.457507269239552,1.3649054761648962,0.6233309720918367,3.1071407626471297,15.572940151775407,45.96423993795907,0.10702695518406,16.467792893777293,0.332192553806841,8.007294869569687,0.23183274863906198,1.03559492547368,1.15877902433601
SRR8281236,1.3660663053141961,67.86602831833241,8.949322892542938,0.916845050046974,3.4762509771485197,1.46634148127933,171.07109538916936,0.31420670800921635,8.600801636398087,0.520929354679055,15.477897878137782,2.6580351458072995,0.0376345475033621,27.321511704592044,1.596016578918712,2.338259753387302,2.676834266176151,1.126978639577242,3.2645252674043195,22.400968522604014,69.64950984881115,0.9594314913765322,30.024233596547475,1.353215996150883,8.528873962259551,0.5814682893653579,2.9271050044530296,0.336128936429215
SRR8281237,0.7953695542449449,47.79792641825451,26.772480235342037,0.29754702136735706,4.63103652621544,1.1658274559880801,46.35824650462585,0.5700687073372807,15.0028908848098,0.6012652770607201,11.78534923784505,1.8789934849231538,0.0,22.643401202648512,0.597288018079249,2.6634373886078295,0.9199928599565129,1.324659937301546,2.6542154658075,8.312621345078053,29.065683880558122,3.192883944466821,44.348304304293166,0.985889617271719,2.8202839311985524,0.45602584405415403,2.20960865003102,0.368893820422236
SRR8281238,0.12094859987884,80.98351340482971,9.881355848838615,0.357245171103118,1.91102516924117,2.2675832086515713,28.471501795312403,0.751284232794168,10.038758973399675,0.56377374835673,19.9498208578931,0.6660984992722901,0.4900701865166479,30.04185652995341,0.364535242667984,2.7235145463861903,1.86610608765975,1.8646350231153739,3.0578948891610898,8.362305666363577,21.56326483502837,0.6753694275991147,35.67574974975325,1.513327053397028,2.755890852389275,0.2565780795351626,0.8693188675295709,2.7041449207015495
SRR8281239,0.19938196777142397,67.03335290089746,16.4443973656367,0.8386709480103121,3.09138798903232,2.910795913293685,39.991632102209195,1.551117331625891,11.049533223917612,0.48011472887976003,24.75393804958988,2.9121335019280656,0.785150882634451,40.14734640328309,0.674596599066041,1.73574819072931,1.6011797007782929,3.183311963827723,3.6393762265532597,9.586528259044611,32.754058166247994,2.333453563134828,77.15767771484718,2.534041809222846,2.601000898429395,0.502480946097399,0.962134040783869,2.55720045667954
SRR8281240,0.9001491182182749,66.25815265754984,15.16334994461886,1.895973070213734,3.28858403603641,4.757907897809642,58.28032921410343,1.7280162184619798,18.13047831176628,1.657335383907882,21.7441197637323,1.1213718245576072,0.0,42.622612834844574,1.1841501633290064,3.3360307568627,0.715895943329237,1.617634751249544,5.30817516218719,10.011716091176687,42.22563980518383,2.2824934737918348,61.811292742166245,0.9751329614299109,2.8429102774666712,0.43811275077521616,1.38422649670381,3.35570259182678
SRR8281241,0.3849111513327931,55.207073516733374,30.469962167688443,1.23330468249306,2.89075928539486,2.551162732632159,36.02594316904163,1.4390193477607847,9.517797519563468,1.053751618988155,13.066253484162846,2.8445249476246053,0.0859189459363084,27.807590619357455,1.5753474106879621,2.75213680590974,1.2661023787313601,0.9279917342204941,3.7009167705584196,7.3078516455183,24.255374164895887,0.5014064169340572,48.90563507883537,1.7049877609763162,1.7929491235253692,0.564260166158685,1.028817859490509,1.96748187400179
SRR8281242,0.1803778805930573,29.64526834660932,9.828027604094082,0.141816594818885,1.5656643180910832,1.13856065105251,27.587173925130994,0.2985253657277824,3.3358589849843057,0.35515389392885177,6.563711473432948,0.6281450225133136,0.0,9.430014412703844,1.191803448170575,1.1570560193914758,1.022857797686445,0.947904266328196,0.615968290472154,6.295708574072008,30.157273030705177,0.19943711339370368,16.52629601051426,0.47954285359013,3.45396319513916,0.310886767635643,1.989982441432978,5.14277434889771
SRR8281243,0.35274799819753666,87.9325195001808,17.11950961477705,0.47554023827699743,2.39508070619888,6.29375507829516,60.56019971691578,0.6990265861390251,13.82518921543706,0.864184869654287,20.359301383345276,1.806990356245671,0.0,41.54687370520342,9.632826003845611,2.6867978938930452,1.8839820525178341,0.7372482075726079,3.82313667834106,6.527458185209224,55.71707346405882,0.6684161672386695,35.746856353669855,1.98980098591055,22.97480122276759,0.47223541317579204,2.4419140698364314,1.8789803959871598
SRR8281244,0.202391158071812,67.1553801243397,22.41972819414722,1.4573382809999331,5.86169284988583,1.74210432678691,34.07812472648152,1.3874018954989715,11.815128820733182,0.3140406749813454,14.277461837633728,0.74844945313934,0.0,37.12452046002647,0.543485698032828,4.81942844291319,1.9187465009966362,5.440801077433332,4.06643082551021,7.210353704952739,36.003766327268146,1.594504063609794,78.76792148378547,0.669702210841697,1.4589687271239509,0.341136595512758,1.2318747399971002,7.073394966206419
SRR8281245,0.5484104717725541,91.14601607156945,1.9022009767030228,3.395405592759853,9.20942897993031,7.404238673748429,167.93344061178644,1.480710327252842,19.07042523401265,2.1570172259233757,29.01385098711539,1.9600228251607692,0.00824469134047493,40.96265938611447,3.9788718728357377,8.776210047545952,15.938595557549496,7.2293699330954935,17.1087122095171,14.486994287670939,49.76821368251397,2.7816568195030373,62.06250769214736,0.792786173039096,7.196330034216599,1.015447795210015,4.899002495633853,2.7875738003721
SRR8281246,0.0579200876335623,54.18289038418124,16.13169302669932,0.35827247331104733,0.8936522658549335,12.182631601751023,146.62048840025057,1.5705824182385502,11.955202736028534,1.265828279107133,16.51655486244921,0.7502422870512064,0.0,31.16741871994422,0.3806169576179375,1.8692971256623419,2.00063031914025,1.230993999055656,9.00943529236139,21.143365236317923,100.74997809229802,0.6908161506937669,62.47874886646281,3.33788970440529,3.0206112409920145,0.431156956937265,2.93996544258771,2.1938013435742
SRR8281247,0.0978107149692974,47.68420221150335,2.334302890037491,0.8151480633888123,0.9784093837908109,62.135966558087254,109.2011044905572,9.9110687550372,8.381761125934108,1.701920631504963,16.03062233077253,1.3340354233294642,0.0,35.588427096274465,0.905855249834469,2.504331007348013,2.664426621719365,1.7848092738126218,26.8278678261424,33.67395227050136,64.84200881133455,0.4787548207382008,39.7891422325513,2.255559047169169,3.096105205747,0.722335362566424,1.60883380496263,0.953667056794102
SRR8281248,0.100191735833026,26.981224217574752,1.310500639450912,0.29847654312976646,0.7352211683920379,26.64476189007086,104.23835704619725,2.596854193603321,6.814899718672924,1.6102295371396012,16.038773868525077,0.9158560073456838,0.0,30.43214054282731,0.448517582733608,1.4057203772675102,0.775005473445165,0.5013897446228389,18.431626768465897,20.285147066229456,52.876466606510334,1.0064840665495238,37.117342613744434,0.80029609918887,2.904353839478371,1.375736364159964,1.7680738995176002,0.284922529320456
SRR8281249,0.1053475865261499,24.22829347620592,3.03749997400837,0.18270351150548658,0.537424066195945,0.243965934764519,71.66011504119844,0.3415989020921485,6.1374110293702895,0.0167810114309218,8.518177048625944,0.9191847364828102,0.052104226744815,13.589331481514137,2.3829204349055693,1.00889398130108,2.7844445105790543,0.23880239316357002,0.88537809184256,7.39143040122006,38.93848447529732,0.1628642279738087,31.590690838754767,0.8293645403183749,5.600356709627202,0.6346321441009827,0.5777070250059979,0.506709807796597
SRR8281250,0.6115571275811519,35.976744860047866,30.94435026293058,0.0978822337434654,2.1976632456591396,1.453633759845843,35.109876656846126,0.153562368426104,3.3097575657139955,0.0990070086196359,4.12385245794407,0.29726354042745806,0.414489584406188,13.6770194475249,0.17245638948525102,0.331543605801561,1.467416341268029,0.7128008212713229,2.2447869219219903,11.02843226145557,31.29265060771408,1.3285666906344904,20.516451022453577,1.092561361138174,0.6653430321078811,0.145314805349113,1.25848640604223,1.80558098100849
SRR8281251,0.0181707796486546,48.06944078254738,10.307747739315085,0.0806738970759562,2.798248152565143,2.956039896689882,34.994619487923664,0.218061223786522,7.044834403536651,0.2880764477430272,8.918904838394182,0.9126106574986009,1.15082200424392,13.92294727016223,3.622618149187307,1.263186301019093,4.014085038426612,1.6747914599672282,1.68546875374347,7.544413470037653,30.875936882757816,0.5506166579839822,21.677809636581188,0.3264670922910539,5.175372663528096,0.192761468877188,1.4343786837408028,6.19085282900832
